LATITUDE,LONGITUDE,ELEVATION,PRCP,SNOW,SNWD,TMAX,TMIN
36.46263,-116.8672,-59.1,0.004206661545092078,0.0,0.0,103.81879846386502,76.06210045508978
36.46263,-116.8672,-59.1,0.008408311221650538,0.0,0.0,66.47347444442161,46.680722515964916
36.46263,-116.8672,-59.1,0.00937645773011166,0.0,0.0,106.040255487659,81.16130037724896
36.46263,-116.8672,-59.1,0.042043216280138414,0.0,0.0,105.71525795321006,85.60951262087849
36.46263,-116.8672,-59.1,-0.004713851898571335,0.0,0.0,93.4845051959635,80.0607965446039
36.46263,-116.8672,-59.1,0.0319932215034928,0.0,0.0,83.93413138171182,56.77083373126233
36.46263,-116.8672,-59.1,-0.027323911090477743,0.0,0.0,111.17194884907579,81.28159873526431
36.46263,-116.8672,-59.1,-0.030767706726193205,0.0,0.0,108.27576044082839,82.16451327867122
36.46263,-116.8672,-59.1,-0.028994641570945844,0.0,0.0,99.8672141359742,78.47985229404078
36.46263,-116.8672,-59.1,0.008049592393009066,0.0,0.0,68.49257893139328,52.740716054696264
36.46263,-116.8672,-59.1,0.030023373931652487,0.0,0.0,66.24666847381509,48.264662419256325
36.46263,-116.8672,-59.1,-0.05035282831895273,0.0,0.0,103.75441350074536,76.1673597764268
36.46263,-116.8672,-59.1,-0.005955963371592646,0.0,0.0,110.50189942915158,83.3021818673716
36.46263,-116.8672,-59.1,0.014540799530047381,0.0,0.0,110.54024858371183,88.0768812891631
36.46263,-116.8672,-59.1,0.04827886094090914,0.0,0.0,78.22658276836611,51.07798524521186
36.46263,-116.8672,-59.1,-0.024868422702209778,0.0,0.0,92.84798760818595,53.61254772058765
36.46263,-116.8672,-59.1,-0.022848975224506168,0.0,0.0,106.84219107499507,69.39306404329047
36.46263,-116.8672,-59.1,0.002611645095828019,0.0,0.0,100.06308338726932,76.63881051698004
36.46263,-116.8672,-59.1,0.03637888303467159,0.0,0.0,65.03972985245468,43.475019325925444
36.46263,-116.8672,-59.1,-0.01245145132678347,0.0,0.0,134.8753752342877,104.33949772632937
36.46263,-116.8672,-59.1,-0.0014279129928239426,0.0,0.0,62.28713860734237,42.649341962824714
36.46263,-116.8672,-59.1,0.021693277006869096,0.0,0.0,118.5992258416099,89.74049908821405
36.46263,-116.8672,-59.1,0.007486371720627811,0.0,0.0,73.38060545958551,57.918072349713356
36.46263,-116.8672,-59.1,-0.0005321695302850565,0.0,0.0,68.9788232387895,46.78817812466675
36.46263,-116.8672,-59.1,-0.012338943893484123,0.0,0.0,116.78765458391348,82.71111155720227
36.46263,-116.8672,-59.1,0.016513859729856768,0.0,0.0,73.8689150424347,61.50698712749398
36.46263,-116.8672,-59.1,-0.0038737486681809045,0.0,0.0,73.78557558684119,41.16305205546924
36.46263,-116.8672,-59.1,0.015777560077507777,0.0,0.0,71.52812218722205,51.537829479112524
36.46263,-116.8672,-59.1,0.03167914101145465,0.0,0.0,101.50885868207794,74.09916118146151
36.46263,-116.8672,-59.1,-0.028855974748868453,0.0,0.0,100.5926348981152,70.0382294895054
36.46263,-116.8672,-59.1,0.007205934225324363,0.0,0.0,69.98903659660299,46.50844126671538
36.46263,-116.8672,-59.1,0.015850135093728825,0.0,0.0,76.30074041192258,56.033988640278245
36.46263,-116.8672,-59.1,-0.01881544860139574,0.0,0.0,123.12880767072623,94.83458903809483
36.46263,-116.8672,-59.1,0.05320156508588534,0.0,0.0,70.75747325209433,49.34545281150607
36.46263,-116.8672,-59.1,0.05069611095129033,0.0,0.0,84.84826868973111,73.04087309022493
36.46263,-116.8672,-59.1,-0.01280832383912704,0.0,0.0,77.67975941788299,56.32698218845707
36.46263,-116.8672,-59.1,0.01669433238677552,0.0,0.0,87.10447007916116,51.55166675236369
36.46263,-116.8672,-59.1,-0.004202872607426311,0.0,0.0,87.63370739166085,66.69347243603077
36.46263,-116.8672,-59.1,-0.0023706408111663006,0.0,0.0,73.44039822444212,47.1892894898453
36.46263,-116.8672,-59.1,-0.03475185614005465,0.0,0.0,71.27272109502556,45.29493500581761
36.46263,-116.8672,-59.1,0.007371261302393067,0.0,0.0,61.01032598928833,41.06827797140644
36.46263,-116.8672,-59.1,0.06839075198863029,0.0,0.0,72.00555382726805,46.421106048517714
36.46263,-116.8672,-59.1,0.00490299098795406,0.0,0.0,98.00812197637981,73.80177107728748
36.46263,-116.8672,-59.1,-0.023096196624893633,0.0,0.0,82.22908928231284,67.5751215814102
36.46263,-116.8672,-59.1,0.014735329630473278,0.0,0.0,66.62679197981505,45.50254594460416
36.46263,-116.8672,-59.1,0.015404296585879945,0.0,0.0,93.83441998637618,64.53018823071345
36.46263,-116.8672,-59.1,0.04249765534592213,0.0,0.0,68.56483875071187,49.975189748222896
36.46263,-116.8672,-59.1,0.04898662836195948,0.0,0.0,71.22905082875738,47.71269463654572
36.46263,-116.8672,-59.1,0.005840384980786799,0.0,0.0,112.97899750383394,86.92480044333094
36.46263,-116.8672,-59.1,-0.024445023265177744,0.0,0.0,124.96271300869275,85.27787908904456
36.46263,-116.8672,-59.1,-0.0033343009955964643,0.0,0.0,78.88046747028977,46.065479606812936
36.46263,-116.8672,-59.1,-0.00048220921125679986,0.0,0.0,110.40137872522946,85.48150552196753
36.46263,-116.8672,-59.1,0.025333293960651357,0.0,0.0,106.39003146795828,95.53195323130537
36.46263,-116.8672,-59.1,-0.03986209339909868,0.0,0.0,73.2618858540775,46.4320648908514
36.46263,-116.8672,-59.1,-0.048526398016628065,0.0,0.0,82.59124590978264,66.62747532175005
36.46263,-116.8672,-59.1,0.00018614113057104792,0.0,0.0,83.08585179577042,70.80544129004616
36.46263,-116.8672,-59.1,-0.030561473822723798,0.0,0.0,111.89447887444324,79.2352285390364
36.46263,-116.8672,-59.1,-0.035760964743061646,0.0,0.0,69.48172116285546,44.0002284926093
36.46263,-116.8672,-59.1,-0.05018434918065338,0.0,0.0,117.910344503592,85.14966840212495
36.46263,-116.8672,-59.1,0.6464270945765496,0.0,0.0,90.6891201042009,65.35989541970267
36.46263,-116.8672,-59.1,-0.004760272545217789,0.0,0.0,77.53678562055813,57.38576334899275
36.46263,-116.8672,-59.1,0.012679941040700674,0.0,0.0,80.32029347140544,55.75127657072173
36.46263,-116.8672,-59.1,0.017109630699753936,0.0,0.0,91.43952721434124,49.20680867350986
36.46263,-116.8672,-59.1,0.011794212591540445,0.0,0.0,96.25274999344452,63.382173646615705
36.46263,-116.8672,-59.1,0.008549466611856047,0.0,0.0,66.13879534663673,39.70442033732327
36.46263,-116.8672,-59.1,-0.03771563692821884,0.0,0.0,65.6926779850724,43.13695786211827
36.46263,-116.8672,-59.1,0.018488325236255973,0.0,0.0,67.29096921476703,52.57929502314478
36.46263,-116.8672,-59.1,0.023794419052055323,0.0,0.0,68.79133134425685,43.7592809985734
36.46263,-116.8672,-59.1,-0.05959129098584898,0.0,0.0,69.38341093558114,49.771994478774005
36.46263,-116.8672,-59.1,0.010068082785835701,0.0,0.0,94.07030906141725,56.58314135518914
36.46263,-116.8672,-59.1,0.03357438647823504,0.0,0.0,67.16081332531917,51.222359041297395
36.46263,-116.8672,-59.1,0.026006415059444656,0.0,0.0,77.21866326405598,48.194250267771515
36.46263,-116.8672,-59.1,-0.029849029892736842,0.0,0.0,66.12315674955146,41.64878368871222
36.46263,-116.8672,-59.1,0.037922755333569175,0.0,0.0,66.80984579245278,43.438059669341754
36.46263,-116.8672,-59.1,0.0654590569214342,0.0,0.0,82.9891140631929,75.59936470832453
36.46263,-116.8672,-59.1,-0.00957001715310484,0.0,0.0,125.83667299099987,84.51213243571154
36.46263,-116.8672,-59.1,0.028597935612695267,0.0,0.0,52.542128970028834,38.133192908436584
36.46263,-116.8672,-59.1,-0.018962600967872244,0.0,0.0,70.0077555835384,38.17018875509712
36.46263,-116.8672,-59.1,0.008643130046789032,0.0,0.0,118.61000020237788,91.98226053521712
36.46263,-116.8672,-59.1,-0.019483945878817483,0.0,0.0,112.26706609234434,81.50511601372521
36.46263,-116.8672,-59.1,-0.05574850860715519,0.0,0.0,106.46242288578391,69.9179314288139
36.46263,-116.8672,-59.1,-0.057480485857364864,0.0,0.0,117.50305803850817,84.55031443243067
36.46263,-116.8672,-59.1,-0.023921199099978155,0.0,0.0,98.42734712540604,70.45617347219745
36.46263,-116.8672,-59.1,-0.023086864266645826,0.0,0.0,100.84286953626511,78.25222814042168
36.46263,-116.8672,-59.1,0.13239790576469576,0.0,0.0,78.66765781582872,57.56051852580789
36.46263,-116.8672,-59.1,-0.01825508172706815,0.0,0.0,69.37838363383533,47.00452734041409
36.46263,-116.8672,-59.1,0.040757257055608044,0.0,0.0,93.92075498344033,82.48298763925983
36.46263,-116.8672,-59.1,-0.05856658605203848,0.0,0.0,91.90209392759834,75.14893903552705
36.46263,-116.8672,-59.1,-0.10911819735693415,0.0,0.0,111.7427361713513,76.75465505741842
36.46263,-116.8672,-59.1,-0.03597801402903752,0.0,0.0,107.83755753239522,79.58922490356615
36.46263,-116.8672,-59.1,-0.03467612287038239,0.0,0.0,115.61248806381181,84.34199979791806
36.46263,-116.8672,-59.1,0.021762890897331685,0.0,0.0,95.23050167427289,67.34532300470268
36.46263,-116.8672,-59.1,0.01346919304760981,0.0,0.0,85.15599865287297,59.000522050722815
36.46263,-116.8672,-59.1,-0.0077216919444734085,0.0,0.0,69.28815828717097,36.16577199034976
36.46263,-116.8672,-59.1,0.027621531291837847,0.0,0.0,111.95822889348754,82.12253772321027
36.46263,-116.8672,-59.1,0.023471366132476593,0.0,0.0,53.29655325156838,33.790725776106044
36.46263,-116.8672,-59.1,-0.0052589797507327715,0.0,0.0,93.93981233746703,68.75260487597592
36.46263,-116.8672,-59.1,0.029661542935156267,0.0,0.0,112.66500002556623,88.93159224759458
36.46263,-116.8672,-59.1,-0.017947324398007003,0.0,0.0,66.39240279555365,39.86030646535833
36.46263,-116.8672,-59.1,-0.014167715220138622,0.0,0.0,103.24926407738931,74.71665550918921
36.46263,-116.8672,-59.1,-0.0021834815940823286,0.0,0.0,102.97935516035471,76.61427619190654
36.46263,-116.8672,-59.1,-0.03541045141462943,0.0,0.0,112.53226878367293,70.80438025087437
36.46263,-116.8672,-59.1,-0.04650105035608291,0.0,0.0,122.90763450118712,85.744100038737
36.46263,-116.8672,-59.1,-0.022225607075989636,0.0,0.0,68.29467620743095,41.036722602275226
36.46263,-116.8672,-59.1,0.0019751027712487084,0.0,0.0,82.16285103211109,48.85366007205463
36.46263,-116.8672,-59.1,-0.02607009523667632,0.0,0.0,67.60917632623766,45.90345561421357
36.46263,-116.8672,-59.1,0.015042318027603942,0.0,0.0,51.58164372578276,30.09511584511253
36.46263,-116.8672,-59.1,-0.03994425817573676,0.0,0.0,84.84977136459248,65.81921357646318
36.46263,-116.8672,-59.1,0.03292205202031256,0.0,0.0,57.9147023044847,37.060122147051096
36.46263,-116.8672,-59.1,-0.06254824514228603,0.0,0.0,101.97921175770365,61.75686932413683
36.46263,-116.8672,-59.1,0.0454426675087118,0.0,0.0,71.31088495465599,49.39797330234033
36.46263,-116.8672,-59.1,0.006806918550108688,0.0,0.0,110.91997513778392,87.71877340018226
36.46263,-116.8672,-59.1,-0.04196040230962477,0.0,0.0,73.65269237913031,52.43297219275698
36.46263,-116.8672,-59.1,-0.01735677767280676,0.0,0.0,107.82160327779022,77.08274770665264
36.46263,-116.8672,-59.1,-0.019929093629497047,0.0,0.0,114.06520421255551,86.63386037397044
36.46263,-116.8672,-59.1,-0.03694635325743962,0.0,0.0,92.63686376745711,66.90772554086257
36.46263,-116.8672,-59.1,-0.017435550455478316,0.0,0.0,75.40663206561915,51.39068316467897
36.46263,-116.8672,-59.1,-0.02089036838597868,0.0,0.0,71.45119770608719,45.6330703921017
36.46263,-116.8672,-59.1,0.0024608198368289355,0.0,0.0,103.24331629597825,75.81550946442172
36.46263,-116.8672,-59.1,0.054687265874792425,0.0,0.0,64.6113587084678,40.197773352703514
36.46263,-116.8672,-59.1,-0.021492244024050543,0.0,0.0,98.77387848550676,81.71833008933916
36.46263,-116.8672,-59.1,0.04525090386515232,0.0,0.0,73.84280277557484,47.9195607708182
36.46263,-116.8672,-59.1,0.004038258742817303,0.0,0.0,115.55656059363112,88.7550177978323
36.46263,-116.8672,-59.1,0.01743210960867364,0.0,0.0,58.473307566163534,43.45494583470775
36.46263,-116.8672,-59.1,0.021566551309482374,0.0,0.0,100.91973031995884,78.4587780301637
36.46263,-116.8672,-59.1,0.002792923496869172,0.0,0.0,76.65309069663198,54.678662561958625
36.46263,-116.8672,-59.1,0.04650955263260102,0.0,0.0,74.43047619004437,69.51386358737686
36.46263,-116.8672,-59.1,-0.03462772198087606,0.0,0.0,77.78098606766014,62.44411043157356
36.46263,-116.8672,-59.1,0.02609169954666475,0.0,0.0,106.90144355019915,91.07014631127147
36.46263,-116.8672,-59.1,-0.001197398741498546,0.0,0.0,81.33987004597803,64.98293039381322
36.46263,-116.8672,-59.1,0.03376319477386998,0.0,0.0,87.00965333850226,63.82136768334499
36.46263,-116.8672,-59.1,0.006346984593811662,0.0,0.0,70.69068100398796,45.96314768672093
36.46263,-116.8672,-59.1,-0.0078588350045951,0.0,0.0,104.94118721614751,77.39288033508782
36.46263,-116.8672,-59.1,0.034343163242093834,0.0,0.0,60.58309913354835,41.40153317668059
36.46263,-116.8672,-59.1,-0.058135970913680196,0.0,0.0,104.17895455838523,73.52998304145582
36.46263,-116.8672,-59.1,0.035029016752354536,0.0,0.0,74.26156441185795,54.602087477056585
36.46263,-116.8672,-59.1,0.023872053164875284,0.0,0.0,106.07708783758378,74.94425667299046
36.46263,-116.8672,-59.1,-0.03634194588995799,0.0,0.0,64.41184422376705,42.736767427526516
36.46263,-116.8672,-59.1,0.0023290589671185516,0.0,0.0,105.45828567053557,79.4873751505543
36.46263,-116.8672,-59.1,0.03291284618693808,0.0,0.0,99.20409403055538,69.33978572184228
36.46263,-116.8672,-59.1,0.012915769520849862,0.0,0.0,92.96481419121406,72.09114646161962
36.46263,-116.8672,-59.1,-0.045584322084250686,0.0,0.0,104.74593798496099,77.31540833724853
36.46263,-116.8672,-59.1,-0.0038234623088420536,0.0,0.0,84.35960256528023,52.30373188723831
36.46263,-116.8672,-59.1,-0.003640456917942724,0.0,0.0,103.80017807029738,83.32919950651129
36.46263,-116.8672,-59.1,0.07255986135321975,0.0,0.0,69.67919245097629,58.4283533691205
36.46263,-116.8672,-59.1,0.13961145237065362,0.0,0.0,68.70847795349427,47.288343132697406
36.46263,-116.8672,-59.1,0.0020448526767007855,0.0,0.0,112.81604409497591,90.53467304722935
36.46263,-116.8672,-59.1,0.03773871727346977,0.0,0.0,67.37047226463498,41.96663189118866
36.46263,-116.8672,-59.1,0.021466318484735108,0.0,0.0,99.18838891635727,72.37579034859036
36.46263,-116.8672,-59.1,-0.022224370965602612,0.0,0.0,113.52200141649695,74.66703358663604
36.46263,-116.8672,-59.1,-0.032787740501976415,0.0,0.0,71.64190767686817,42.59432192908599
36.46263,-116.8672,-59.1,0.009968603173634202,0.0,0.0,70.03101666770458,43.09120830503243
36.46263,-116.8672,-59.1,0.07916767461979564,0.0,0.0,97.24692727278801,78.61834673742408
36.46263,-116.8672,-59.1,0.038247526285372715,0.0,0.0,89.92945981208624,65.65684580914305
36.46263,-116.8672,-59.1,0.019180210608817378,0.0,0.0,114.95584325988968,81.93516244360224
36.46263,-116.8672,-59.1,-0.0257347568590609,0.0,0.0,129.86299541970862,101.92165296339655
36.46263,-116.8672,-59.1,0.013441221489345718,0.0,0.0,69.31097360127288,39.18352047512731
36.46263,-116.8672,-59.1,-0.004318798815853472,0.0,0.0,91.75374587191659,68.40282009115889
36.46263,-116.8672,-59.1,0.020767729994093584,0.0,0.0,107.05454448374573,85.6655527588129
36.46263,-116.8672,-59.1,0.013749516293429367,0.0,0.0,68.64955695869715,54.46027819480917
36.46263,-116.8672,-59.1,0.03982960666702284,0.0,0.0,85.1994924110495,68.10435019771145
36.46263,-116.8672,-59.1,0.04623952022148096,0.0,0.0,87.6611959399332,78.44177312174389
36.46263,-116.8672,-59.1,-0.019961903427413465,0.0,0.0,80.14058663503062,74.99860765409554
36.46263,-116.8672,-59.1,-0.03584500033478289,0.0,0.0,80.898436999328,48.92464247344321
36.46263,-116.8672,-59.1,0.07845383734908606,0.0,0.0,79.87685857006124,59.911022421784395
36.46263,-116.8672,-59.1,0.028003246377070454,0.0,0.0,58.807369232511455,39.43488586274898
36.46263,-116.8672,-59.1,-0.06549998007077999,0.0,0.0,103.74884631906839,77.39282120702558
36.46263,-116.8672,-59.1,-0.04003730838312946,0.0,0.0,96.39658386546283,65.90644921524637
36.46263,-116.8672,-59.1,-0.025813523154929154,0.0,0.0,115.5820678862308,87.70579383641902
36.46263,-116.8672,-59.1,0.025036508685731873,0.0,0.0,56.58478418212433,34.15654888686703
36.46263,-116.8672,-59.1,0.04339785384862089,0.0,0.0,82.87994025039816,66.24490536461428
36.46263,-116.8672,-59.1,-0.008576856883645763,0.0,0.0,106.7389088658534,78.93540843732818
36.46263,-116.8672,-59.1,-0.06967796747888012,0.0,0.0,60.80021735476638,38.878995132877435
36.46263,-116.8672,-59.1,0.00719573544032572,0.0,0.0,64.97751491511026,44.398434139999324
36.46263,-116.8672,-59.1,-0.0053217597004356154,0.0,0.0,119.29702022798962,94.16433221687647
36.46263,-116.8672,-59.1,0.01732028780907017,0.0,0.0,102.23926959267327,68.69135527032937
36.46263,-116.8672,-59.1,-0.012538785269415082,0.0,0.0,93.38052267042896,67.36286797853093
36.46263,-116.8672,-59.1,-0.013443192722049755,0.0,0.0,83.58399076547738,54.62256476806528
36.46263,-116.8672,-59.1,0.08600895224509106,0.0,0.0,65.36568070712971,46.73223304009792
36.46263,-116.8672,-59.1,0.025482795258199756,0.0,0.0,81.13660803048656,69.8874228429146
36.46263,-116.8672,-59.1,-0.019947483598977005,0.0,0.0,127.54916257868979,102.62301128085022
36.46263,-116.8672,-59.1,0.01048645128501092,0.0,0.0,62.01122156930595,44.24083575187296
36.46263,-116.8672,-59.1,-0.01375008285281645,0.0,0.0,75.16672857590603,45.97675039970616
36.46263,-116.8672,-59.1,-0.033744236985669446,0.0,0.0,87.08599881757898,57.608076338612605
36.46263,-116.8672,-59.1,0.07664876606898595,0.0,0.0,56.04633547628254,36.58714667976244
36.46263,-116.8672,-59.1,0.025447080719152047,0.0,0.0,64.02616192024512,42.35763455108047
36.46263,-116.8672,-59.1,-0.02069800219375878,0.0,0.0,68.49533970511274,39.882173231100204
36.46263,-116.8672,-59.1,-0.01569921786945585,0.0,0.0,84.7410843885115,63.868287776069586
36.46263,-116.8672,-59.1,-0.009164898317680952,0.0,0.0,79.9407158589101,58.58759522129428
36.46263,-116.8672,-59.1,0.02096136836813968,0.0,0.0,64.98387487047346,42.58067886391765
36.46263,-116.8672,-59.1,0.01690168966668874,0.0,0.0,76.73486737123024,56.673423405170965
36.46263,-116.8672,-59.1,-0.018854578095701825,0.0,0.0,76.72766748122007,56.65763848742523
36.46263,-116.8672,-59.1,0.013769531035306863,0.0,0.0,88.78026257223098,75.67345461889457
36.46263,-116.8672,-59.1,-0.019450497832383475,0.0,0.0,102.21345487476168,67.7656664166677
36.46263,-116.8672,-59.1,0.018174112489558625,0.0,0.0,97.22142506226044,83.16888939528869
36.46263,-116.8672,-59.1,0.005154936347891449,0.0,0.0,49.89305611748339,31.92381868226637
36.46263,-116.8672,-59.1,-0.02995041143896425,0.0,0.0,94.56183118265072,77.51428646584034
36.46263,-116.8672,-59.1,0.026459445029565515,0.0,0.0,76.6271698742988,66.33509471680362
36.46263,-116.8672,-59.1,0.0052789036702908555,0.0,0.0,100.43058701471655,69.9686264700114
36.46263,-116.8672,-59.1,-0.018630713127428637,0.0,0.0,130.8976283413769,99.11907847840584
36.46263,-116.8672,-59.1,-0.033828910131214,0.0,0.0,114.25490039812996,83.52991315958221
36.46263,-116.8672,-59.1,-0.016504495281578574,0.0,0.0,110.60989281723731,81.98561431493421
36.46263,-116.8672,-59.1,0.05666746713911142,0.0,0.0,89.31838639350893,86.86271835030878
36.46263,-116.8672,-59.1,-0.0012741509941229172,0.0,0.0,92.56421130570675,63.19671379737011
36.46263,-116.8672,-59.1,-0.037468254800798954,0.0,0.0,63.14771601845247,36.44666774536271
36.46263,-116.8672,-59.1,-0.028739336515702048,0.0,0.0,86.5406297008189,60.9884625147685
36.46263,-116.8672,-59.1,-0.033678798955776,0.0,0.0,71.78712581327945,39.25151225092951
36.46263,-116.8672,-59.1,0.021796054025670728,0.0,0.0,64.84424751928094,43.93977381345927
36.46263,-116.8672,-59.1,0.04477773684925607,0.0,0.0,88.65198479687227,72.77331588767034
36.46263,-116.8672,-59.1,0.012569509830115877,0.0,0.0,77.24191285009667,62.45210012005085
36.46263,-116.8672,-59.1,0.02292398582027313,0.0,0.0,87.29625440257695,53.7146287721075
36.46263,-116.8672,-59.1,0.03188412834976577,0.0,0.0,65.30719768484354,51.06949473105257
36.46263,-116.8672,-59.1,0.03970648745872351,0.0,0.0,84.36995191286654,63.961358797367105
36.46263,-116.8672,-59.1,0.02880911297817022,0.0,0.0,60.81748207563442,38.38252884172362
36.46263,-116.8672,-59.1,-0.0565265331521976,0.0,0.0,79.26788786567448,49.22481839043864
36.46263,-116.8672,-59.1,0.018609798988592264,0.0,0.0,69.46834182538359,43.00375253040372
36.46263,-116.8672,-59.1,0.05004085322642614,0.0,0.0,71.57654899570849,42.45702469947134
36.46263,-116.8672,-59.1,0.0002582843540501606,0.0,0.0,107.96750778876067,77.52965283931354
36.46263,-116.8672,-59.1,0.02710311022422577,0.0,0.0,85.76442415460384,67.63265609548128
36.46263,-116.8672,-59.1,-0.013434031917213757,0.0,0.0,82.76334145451175,47.58766564237241
36.46263,-116.8672,-59.1,0.020903814278717247,0.0,0.0,83.52410652059817,53.63438222714127
36.46263,-116.8672,-59.1,-0.023512200561224366,0.0,0.0,59.619880437510616,41.19720910640101
36.46263,-116.8672,-59.1,-0.04610680134402035,0.0,0.0,107.78018987896992,76.74197244604035
36.46263,-116.8672,-59.1,-0.026661207894359856,0.0,0.0,80.07039060224608,50.93324465601759
36.46263,-116.8672,-59.1,0.05574575158599222,0.0,0.0,75.26957975346845,47.86954445383416
36.46263,-116.8672,-59.1,0.08636056753477367,0.0,0.0,70.14982780089052,51.90697161602443
36.46263,-116.8672,-59.1,0.010087440109848127,0.0,0.0,96.31409224776787,67.38277140306487
36.46263,-116.8672,-59.1,0.021365839875319856,0.0,0.0,64.4340261780103,45.62357978194783
36.46263,-116.8672,-59.1,0.015391703952368172,0.0,0.0,77.2853201921493,51.6492378046447
36.46263,-116.8672,-59.1,0.0005273073517390063,0.0,0.0,63.585073598631965,48.617463936358135
36.46263,-116.8672,-59.1,0.019164662557368334,0.0,0.0,93.6081226959872,64.87230486607193
36.46263,-116.8672,-59.1,0.026405259452687076,0.0,0.0,89.60498750647712,58.4592866091438
36.46263,-116.8672,-59.1,0.004550497009448391,0.0,0.0,89.60759522319678,70.50423136424362
36.46263,-116.8672,-59.1,-0.011627352076325332,0.0,0.0,61.028973719736086,46.1719481982396
36.46263,-116.8672,-59.1,-0.024132607574391878,0.0,0.0,81.09115435396909,58.962947131878785
36.46263,-116.8672,-59.1,0.03566836247377369,0.0,0.0,75.30695515690688,51.043086795300724
36.46263,-116.8672,-59.1,-0.05699405747427907,0.0,0.0,77.6063844721547,51.0553916706554
36.46263,-116.8672,-59.1,-0.057757961318014875,0.0,0.0,119.55192557037536,88.86069633280711
36.46263,-116.8672,-59.1,-0.05421000595233542,0.0,0.0,119.64456275412775,90.51241066880233
36.46263,-116.8672,-59.1,0.023746804317732018,0.0,0.0,81.45299615112494,52.76496810589375
36.46263,-116.8672,-59.1,0.016075916100374364,0.0,0.0,102.60537551470223,68.53078175222399
36.46263,-116.8672,-59.1,-0.01332212554778218,0.0,0.0,117.84889838885981,76.46321952861737
36.46263,-116.8672,-59.1,0.00436540227192213,0.0,0.0,80.19574018426057,50.75676725956757
36.46263,-116.8672,-59.1,0.019862990113852293,0.0,0.0,98.31760084549215,78.81029669751402
36.46263,-116.8672,-59.1,0.0008689205772469188,0.0,0.0,95.67323688056265,64.77953345051478
36.46263,-116.8672,-59.1,0.002185242852676012,0.0,0.0,78.99345209412112,59.71797235912676
36.46263,-116.8672,-59.1,0.022374353020433838,0.0,0.0,109.66804034676093,73.11327092919221
36.46263,-116.8672,-59.1,0.008143575017681256,0.0,0.0,106.98584161122851,69.43426121368607
36.46263,-116.8672,-59.1,-0.011012403202450444,0.0,0.0,95.87626885485282,52.016916943420675
36.46263,-116.8672,-59.1,0.19051928480532312,0.0,0.0,58.16612779539371,36.88927072808315
36.46263,-116.8672,-59.1,0.046019696062086175,0.0,0.0,100.42821889038544,65.10154267985122
36.46263,-116.8672,-59.1,0.019575567952971298,0.0,0.0,94.83953912451612,74.89440881224913
36.46263,-116.8672,-59.1,-0.010211619976309145,0.0,0.0,109.9462175603999,83.53477225746464
36.46263,-116.8672,-59.1,0.030806478115000504,0.0,0.0,67.66689643901992,39.512929969482805
36.46263,-116.8672,-59.1,0.013016136516243282,0.0,0.0,59.919546404863326,37.36737019241272
36.46263,-116.8672,-59.1,-0.019559505448603534,0.0,0.0,101.22308463430117,76.14694742386033
36.46263,-116.8672,-59.1,0.014687303630046094,0.0,0.0,102.27833794088737,65.52706881578086
36.46263,-116.8672,-59.1,-0.07513547541873142,0.0,0.0,80.85658595852277,56.12817820440449
36.46263,-116.8672,-59.1,-0.030624636825969737,0.0,0.0,66.01442505503033,40.05475791495792
